timeUTC,wind_speed,wind_direction
2014-12-19 14:40:00,4.94,138.0
2014-12-19 14:50:00,4.78,139.2
2014-12-19 15:00:00,4.88,140.6
2014-12-19 15:10:00,4.81,139.4
2014-12-19 15:20:00,4.76,137.3
2014-12-19 15:30:00,4.3,135.0
2014-12-19 15:40:00,4.54,132.4
2014-12-19 15:50:00,4.97,132.0
2014-12-19 16:00:00,4.86,132.7
2014-12-19 16:10:00,5.11,133.5
2014-12-19 16:20:00,4.83,133.5
2014-12-19 16:30:00,5.26,133.5
2014-12-19 16:40:00,5.08,131.8
2014-12-19 16:50:00,4.74,138.8
2014-12-19 17:00:00,4.73,138.8
2014-12-19 17:10:00,4.58,137.7
2014-12-19 17:20:00,4.37,140.6
2014-12-19 17:30:00,4.29,140.6
2014-12-19 17:40:00,4.71,140.8
2014-12-19 17:50:00,4.28,138.5
2014-12-19 18:00:00,4.3,136.5
2014-12-19 18:10:00,4.01,139.9
2014-12-19 18:20:00,4.04,142.0
2014-12-19 18:30:00,3.49,148.2
2014-12-19 18:40:00,3.51,146.4
2014-12-19 18:50:00,3.61,156.7
2014-12-19 19:00:00,3.32,153.7
2014-12-19 19:10:00,3.7,155.3
2014-12-19 19:20:00,3.24,156.9
2014-12-19 19:30:00,3.02,158.4
2014-12-19 19:40:00,3.68,157.3
2014-12-19 19:50:00,2.93,178.9
2014-12-19 20:00:00,3.18,180.8
2014-12-19 20:10:00,3.24,190.9
2014-12-19 20:20:00,3.19,203.3
2014-12-19 20:30:00,2.99,209.6
2014-12-19 20:40:00,3.17,216.0
2014-12-19 20:50:00,3.74,230.2
2014-12-19 21:00:00,3.71,239.4
2014-12-19 21:10:00,3.29,237.1
2014-12-19 21:20:00,3.42,241.2
2014-12-19 21:30:00,2.89,244.5
2014-12-19 21:40:00,3.5,235.2
2014-12-19 21:50:00,4.12,228.4
2014-12-19 22:00:00,4.3,227.0
2014-12-19 22:10:00,3.9,227.6
2014-12-19 22:20:00,3.56,228.7
2014-12-19 22:30:00,3.72,235.7
2014-12-19 22:40:00,3.81,234.2
2014-12-19 22:50:00,3.68,239.7
2014-12-19 23:00:00,3.32,234.8
2014-12-19 23:10:00,2.59,213.1
2014-12-19 23:20:00,2.21,210.5
2014-12-19 23:30:00,2.5,212.9
2014-12-19 23:40:00,2.38,200.7
2014-12-19 23:50:00,3.22,207.5
2014-12-20 00:00:00,3.1,207.8
2014-12-20 00:10:00,3.37,231.5
2014-12-20 00:20:00,3.14,236.5
2014-12-20 00:30:00,3.64,239.4
2014-12-20 00:40:00,4.18,233.9
2014-12-20 00:50:00,3.93,233.8
2014-12-20 01:00:00,3.66,229.5
2014-12-20 01:10:00,4.3,235.2
2014-12-20 01:20:00,3.75,221.5
2014-12-20 01:30:00,3.33,220.6
2014-12-20 01:40:00,3.1,219.9
2014-12-20 01:50:00,3.43,218.5
2014-12-20 02:00:00,3.16,219.7
2014-12-20 02:10:00,2.87,218.9
2014-12-20 02:20:00,2.57,208.1
2014-12-20 02:30:00,2.38,205.3
2014-12-20 02:40:00,2.68,210.5
2014-12-20 02:50:00,2.47,208.0
2014-12-20 03:00:00,2.33,211.8
2014-12-20 03:10:00,2.26,205.2
2014-12-20 03:20:00,2.58,199.9
2014-12-20 03:30:00,2.48,193.5
2014-12-20 03:40:00,2.67,204.7
2014-12-20 03:50:00,3.15,214.8
2014-12-20 04:00:00,3.46,224.1
2014-12-20 04:10:00,3.72,229.2
2014-12-20 04:20:00,4.07,236.9
2014-12-20 04:30:00,4.49,238.1
2014-12-20 04:40:00,4.53,243.0
2014-12-20 04:50:00,5.0,250.8
2014-12-20 05:00:00,5.71,256.2
2014-12-20 05:10:00,6.25,254.3
2014-12-20 05:20:00,5.65,251.0
2014-12-20 05:30:00,6.32,249.3
2014-12-20 05:40:00,5.99,251.1
2014-12-20 05:50:00,6.62,249.7
2014-12-20 06:00:00,5.67,249.0
2014-12-20 06:10:00,6.32,245.8
2014-12-20 06:20:00,6.66,248.8
2014-12-20 06:30:00,6.16,248.0
2014-12-20 06:40:00,6.68,244.2
2014-12-20 06:50:00,5.92,242.4
2014-12-20 07:00:00,6.05,246.0
2014-12-20 07:10:00,5.9,244.1
2014-12-20 07:20:00,6.26,243.9
2014-12-20 07:30:00,7.07,248.1
2014-12-20 07:40:00,6.35,246.9
2014-12-20 07:50:00,7.15,250.4
2014-12-20 08:00:00,6.78,247.4
2014-12-20 08:10:00,6.66,250.5
2014-12-20 08:20:00,6.76,253.7
2014-12-20 08:30:00,7.07,252.6
2014-12-20 08:40:00,7.53,251.4
2014-12-20 08:50:00,7.19,254.4
2014-12-20 09:00:00,7.28,253.7
2014-12-20 09:10:00,5.99,252.0
2014-12-20 09:20:00,7.29,253.4
2014-12-20 09:30:00,7.21,255.4
2014-12-20 09:40:00,7.0,255.3
2014-12-20 09:50:00,6.95,257.9
2014-12-20 10:00:00,6.67,258.4
2014-12-20 10:10:00,7.07,258.8
2014-12-20 10:20:00,7.13,260.6
2014-12-20 10:30:00,6.55,260.8
2014-12-20 10:40:00,6.71,259.5
2014-12-20 10:50:00,6.45,259.3
2014-12-20 11:00:00,6.74,261.4
2014-12-20 11:10:00,6.25,262.2
2014-12-20 11:20:00,6.26,262.5
2014-12-20 11:30:00,5.98,260.8
2014-12-20 11:40:00,6.48,259.7
2014-12-20 11:50:00,6.67,261.7
2014-12-20 12:00:00,6.48,261.2
2014-12-20 12:10:00,6.55,264.1
2014-12-20 12:20:00,6.3,262.5
2014-12-20 12:30:00,6.27,266.5
2014-12-20 12:40:00,6.59,265.0
2014-12-20 12:50:00,6.49,264.1
2014-12-20 13:00:00,6.03,266.8
2014-12-20 13:10:00,6.32,262.5
2014-12-20 13:20:00,6.13,259.0
2014-12-20 13:30:00,6.06,260.5
2014-12-20 13:40:00,5.95,262.6
2014-12-20 13:50:00,6.14,264.3
2014-12-20 14:00:00,5.74,264.6
2014-12-20 14:10:00,6.42,259.3
2014-12-20 14:20:00,6.1,260.0
2014-12-20 14:30:00,6.38,262.1
2014-12-20 14:40:00,5.91,261.9
2014-12-20 14:50:00,5.67,259.9
2014-12-20 15:00:00,5.32,262.5
2014-12-20 15:10:00,5.47,265.5
2014-12-20 15:20:00,6.1,264.2
2014-12-20 15:30:00,5.72,266.0
2014-12-20 15:40:00,5.42,270.6
2014-12-20 15:50:00,5.8,270.7
2014-12-20 16:00:00,5.99,271.9
2014-12-20 16:10:00,5.65,274.9
2014-12-20 16:20:00,5.76,272.2
2014-12-20 16:30:00,5.39,274.9
2014-12-20 16:40:00,5.26,276.5
2014-12-20 16:50:00,5.57,277.7
2014-12-20 17:00:00,5.44,276.2
2014-12-20 17:10:00,5.36,278.5
2014-12-20 17:20:00,5.39,274.6
2014-12-20 17:30:00,5.04,276.9
2014-12-20 17:40:00,4.97,277.3
2014-12-20 17:50:00,5.2,278.3
2014-12-20 18:00:00,5.58,278.9
2014-12-20 18:10:00,5.32,274.5
2014-12-20 18:20:00,5.23,275.5
2014-12-20 18:30:00,5.55,278.1
2014-12-20 18:40:00,5.48,278.9
2014-12-20 18:50:00,5.6,282.0
2014-12-20 19:00:00,5.97,285.4
2014-12-20 19:10:00,6.04,287.1
2014-12-20 19:20:00,5.93,288.1
2014-12-20 19:30:00,5.97,285.7
2014-12-20 19:40:00,5.64,286.6
2014-12-20 19:50:00,5.51,286.3
2014-12-20 20:00:00,5.61,285.2
2014-12-20 20:10:00,5.48,287.5
2014-12-20 20:20:00,5.63,287.3
2014-12-20 20:30:00,5.78,285.9
2014-12-20 20:40:00,5.79,287.1
2014-12-20 20:50:00,6.11,289.2
2014-12-20 21:00:00,5.92,288.0
2014-12-20 21:10:00,5.63,290.6
2014-12-20 21:20:00,5.98,291.7
2014-12-20 21:30:00,5.63,293.3
2014-12-20 21:40:00,5.44,290.2
2014-12-20 21:50:00,6.13,294.7
2014-12-20 22:00:00,5.95,294.0
2014-12-20 22:10:00,6.38,294.2
2014-12-20 22:20:00,6.18,294.9
2014-12-20 22:30:00,6.22,299.7
2014-12-20 22:40:00,6.09,297.8
2014-12-20 22:50:00,5.79,297.1
2014-12-20 23:00:00,5.55,290.7
2014-12-20 23:10:00,6.18,292.0
2014-12-20 23:20:00,6.35,292.0
2014-12-20 23:30:00,6.04,290.6
2014-12-20 23:40:00,5.9,289.3
2014-12-20 23:50:00,5.89,290.9
2014-12-21 00:00:00,5.7,288.5
2014-12-21 00:10:00,5.77,287.5
2014-12-21 00:20:00,5.93,284.5
2014-12-21 00:30:00,5.77,284.1
2014-12-21 00:40:00,5.95,282.5
2014-12-21 00:50:00,6.16,282.6
2014-12-21 01:00:00,5.59,288.0
2014-12-21 01:10:00,5.91,284.7
2014-12-21 01:20:00,5.94,287.6
2014-12-21 01:30:00,5.7,293.0
2014-12-21 01:40:00,5.7,294.4
2014-12-21 01:50:00,6.42,294.0
2014-12-21 02:00:00,6.49,298.2
2014-12-21 02:10:00,6.65,296.8
2014-12-21 02:20:00,7.02,298.1
2014-12-21 02:30:00,6.26,296.3
2014-12-21 02:40:00,6.34,294.4
2014-12-21 02:50:00,7.86,292.5
2014-12-21 03:00:00,7.53,293.5
2014-12-21 03:10:00,7.2,293.8
2014-12-21 03:20:00,6.62,288.0
2014-12-21 03:30:00,6.19,283.0
2014-12-21 03:40:00,6.79,289.7
2014-12-21 03:50:00,7.6,287.4
2014-12-21 04:00:00,6.67,282.7
2014-12-21 04:10:00,6.22,281.0
2014-12-21 04:20:00,6.5,282.1
2014-12-21 04:30:00,6.14,280.2
2014-12-21 04:40:00,6.17,276.9
2014-12-21 04:50:00,6.54,274.0
2014-12-21 05:00:00,5.69,275.7
2014-12-21 05:10:00,6.03,274.9
2014-12-21 05:20:00,5.91,274.0
2014-12-21 05:30:00,5.93,274.5
2014-12-21 05:40:00,6.14,273.7
2014-12-21 05:50:00,6.39,277.4
2014-12-21 06:00:00,5.85,276.1
2014-12-21 06:10:00,5.89,277.7
2014-12-21 06:20:00,6.03,277.3
2014-12-21 06:30:00,6.07,275.7
2014-12-21 06:40:00,5.8,277.9
2014-12-21 06:50:00,6.15,278.0
2014-12-21 07:00:00,6.34,279.3
2014-12-21 07:10:00,5.98,277.1
2014-12-21 07:20:00,6.53,276.1
2014-12-21 07:30:00,6.03,274.9
2014-12-21 07:40:00,5.55,275.8
2014-12-21 07:50:00,5.39,277.0
2014-12-21 08:00:00,5.26,275.6
2014-12-21 08:10:00,5.08,278.9
2014-12-21 08:20:00,5.18,278.7
2014-12-21 08:30:00,5.27,280.5
2014-12-21 08:40:00,4.9,283.2
2014-12-21 08:50:00,4.69,284.4
2014-12-21 09:00:00,5.18,286.7
2014-12-21 09:10:00,4.95,289.9
2014-12-21 09:20:00,5.08,293.5
2014-12-21 09:30:00,4.93,291.7
2014-12-21 09:40:00,5.39,292.3
2014-12-21 09:50:00,5.38,298.8
2014-12-21 10:00:00,4.89,301.8
2014-12-21 10:10:00,4.72,310.0
2014-12-21 10:20:00,4.11,317.3
2014-12-21 10:30:00,3.95,309.1
2014-12-21 10:40:00,4.51,307.3
2014-12-21 10:50:00,3.84,318.2
2014-12-21 11:00:00,3.99,325.9
2014-12-21 11:10:00,4.68,331.9
2014-12-21 11:20:00,4.29,327.8
2014-12-21 11:30:00,4.71,324.0
2014-12-21 11:40:00,5.09,314.5
2014-12-21 11:50:00,5.8,314.0
2014-12-21 12:00:00,5.3,314.3
2014-12-21 12:10:00,4.52,315.1
2014-12-21 12:20:00,4.73,316.6
2014-12-21 12:30:00,4.2,319.5
2014-12-21 12:40:00,4.13,316.1
2014-12-21 12:50:00,4.07,317.5
2014-12-21 13:00:00,4.61,320.5
2014-12-21 13:10:00,4.94,329.2
2014-12-21 13:20:00,4.52,339.3
2014-12-21 13:30:00,3.45,335.0
2014-12-21 13:40:00,4.81,330.8
2014-12-21 13:50:00,5.13,336.5
2014-12-21 14:00:00,3.67,335.8
2014-12-21 14:10:00,3.3,335.4
2014-12-21 14:20:00,2.95,326.9
2014-12-21 14:30:00,3.66,325.0
2014-12-21 14:40:00,3.67,324.4
2014-12-21 14:50:00,3.98,320.7
2014-12-21 15:00:00,4.43,330.8
2014-12-21 15:10:00,5.66,335.8
2014-12-21 15:20:00,5.83,333.4
2014-12-21 15:30:00,4.45,329.0
2014-12-21 15:40:00,4.17,325.0
2014-12-21 15:50:00,3.64,323.7
2014-12-21 16:00:00,4.47,321.0
2014-12-21 16:10:00,4.18,319.3
2014-12-21 16:20:00,4.68,324.8
2014-12-21 16:30:00,5.24,330.7
2014-12-21 16:40:00,4.91,319.0
2014-12-21 16:50:00,5.63,315.4
2014-12-21 17:00:00,6.47,315.0
2014-12-21 17:10:00,5.36,320.0
2014-12-21 17:20:00,5.17,318.3
2014-12-21 17:30:00,4.58,320.8
2014-12-21 17:40:00,4.19,325.5
2014-12-21 17:50:00,4.49,327.5
2014-12-21 18:00:00,5.11,327.7
2014-12-21 18:10:00,5.65,339.3
2014-12-21 18:20:00,4.9,336.4
2014-12-21 18:30:00,4.34,335.3
2014-12-21 18:40:00,4.32,338.1
2014-12-21 18:50:00,3.14,334.8
2014-12-21 19:00:00,2.61,332.3
2014-12-21 19:10:00,2.6,329.3
2014-12-21 19:20:00,2.41,329.9
2014-12-21 19:30:00,2.79,322.1
2014-12-21 19:40:00,3.25,329.5
2014-12-21 19:50:00,3.85,335.4
2014-12-21 20:00:00,3.25,332.0
2014-12-21 20:10:00,3.32,334.1
2014-12-21 20:20:00,3.4,331.5
2014-12-21 20:30:00,3.27,326.9
2014-12-21 20:40:00,3.02,319.5
2014-12-21 20:50:00,3.16,329.5
2014-12-21 21:00:00,2.71,339.1
2014-12-21 21:10:00,3.1,348.5
2014-12-21 21:20:00,3.46,345.6
2014-12-21 21:30:00,3.56,346.6
2014-12-21 21:40:00,3.2,345.0
2014-12-21 21:50:00,3.33,351.3
2014-12-21 22:00:00,3.04,346.5
2014-12-21 22:10:00,3.16,340.0
2014-12-21 22:20:00,3.18,335.3
2014-12-21 22:30:00,3.13,330.6
2014-12-21 22:40:00,3.16,320.7
2014-12-21 22:50:00,2.84,316.5
2014-12-21 23:00:00,3.08,305.9
2014-12-21 23:10:00,2.35,306.0
2014-12-21 23:20:00,1.9,310.9
2014-12-21 23:30:00,1.64,323.6
2014-12-21 23:40:00,2.01,347.8
2014-12-21 23:50:00,2.15,334.5
2014-12-22 00:00:00,2.22,331.0
2014-12-22 00:10:00,2.13,327.5
2014-12-22 00:20:00,2.24,326.9
2014-12-22 00:30:00,2.32,328.5
2014-12-22 00:40:00,2.37,326.8
2014-12-22 00:50:00,2.45,324.1
2014-12-22 01:00:00,2.41,322.0
2014-12-22 01:10:00,2.39,322.7
2014-12-22 01:20:00,2.75,313.9
2014-12-22 01:30:00,2.89,310.0
2014-12-22 01:40:00,2.61,320.2
2014-12-22 01:50:00,2.67,323.0
2014-12-22 02:00:00,3.15,317.8
2014-12-22 02:10:00,3.5,309.1
2014-12-22 02:20:00,3.49,307.6
2014-12-22 02:30:00,3.47,310.2
2014-12-22 02:40:00,2.89,324.1
2014-12-22 02:50:00,2.67,324.2
2014-12-22 03:00:00,2.84,326.6
2014-12-22 03:10:00,2.61,329.8
2014-12-22 03:20:00,2.38,338.8
2014-12-22 03:30:00,2.42,19.1
2014-12-22 03:40:00,2.13,32.0
2014-12-22 03:50:00,2.53,25.2
2014-12-22 04:00:00,2.33,19.1
2014-12-22 04:10:00,2.11,20.1
2014-12-22 04:20:00,2.04,9.6
2014-12-22 04:30:00,2.01,9.6
2014-12-22 04:40:00,2.13,351.9
2014-12-22 04:50:00,2.02,356.8
2014-12-22 05:00:00,1.8,4.6
2014-12-22 05:10:00,1.42,351.9
2014-12-22 05:20:00,1.57,351.0
2014-12-22 05:30:00,2.04,354.6
2014-12-22 05:40:00,2.07,5.2
2014-12-22 05:50:00,2.49,3.7
2014-12-22 06:00:00,2.38,357.7
2014-12-22 06:10:00,2.3,359.4
2014-12-22 06:20:00,2.58,7.5
2014-12-22 06:30:00,2.77,19.8
2014-12-22 06:40:00,2.62,32.7
2014-12-22 06:50:00,2.59,38.0
2014-12-22 07:00:00,2.38,40.8
2014-12-22 07:10:00,2.44,52.8
2014-12-22 07:20:00,2.04,40.8
2014-12-22 07:30:00,1.28,56.9
2014-12-22 07:40:00,1.11,41.3
2014-12-22 07:50:00,1.52,62.2
2014-12-22 08:00:00,1.81,56.0
2014-12-22 08:10:00,2.37,46.0
2014-12-22 08:20:00,2.63,56.9
2014-12-22 08:30:00,2.91,67.9
2014-12-22 08:40:00,2.65,70.1
2014-12-22 08:50:00,2.97,78.8
2014-12-22 09:00:00,2.96,73.2
2014-12-22 09:10:00,2.98,73.3
2014-12-22 09:20:00,2.56,66.7
2014-12-22 09:30:00,2.65,77.2
2014-12-22 09:40:00,2.3,58.8
2014-12-22 09:50:00,2.75,68.4
2014-12-22 10:00:00,2.33,73.0
2014-12-22 10:10:00,2.0,64.1
2014-12-22 10:20:00,2.34,90.0
2014-12-22 10:30:00,2.82,109.5
2014-12-22 10:40:00,3.13,105.6
2014-12-22 10:50:00,2.84,83.6
2014-12-22 11:00:00,2.79,79.6
2014-12-22 11:10:00,3.25,93.1
2014-12-22 11:20:00,1.91,86.6
2014-12-22 11:30:00,3.1,109.6
2014-12-22 11:40:00,2.32,82.5
2014-12-22 11:50:00,2.43,85.4
2014-12-22 12:00:00,2.91,84.6
2014-12-22 12:10:00,3.22,98.4
2014-12-22 12:20:00,2.29,107.7
2014-12-22 12:30:00,1.69,92.0
2014-12-22 12:40:00,2.82,101.1
2014-12-22 12:50:00,3.03,101.4
2014-12-22 13:00:00,3.46,119.3
2014-12-22 13:10:00,3.44,98.4
2014-12-22 13:20:00,3.17,89.8
2014-12-22 13:30:00,2.55,90.2
2014-12-22 13:40:00,2.34,92.4
2014-12-22 13:50:00,2.59,98.5
2014-12-22 14:00:00,2.7,98.7
2014-12-22 14:10:00,2.65,98.1
2014-12-22 14:20:00,2.92,99.7
2014-12-22 14:30:00,2.58,94.3
2014-12-22 14:40:00,2.86,93.9
2014-12-22 14:50:00,3.24,95.8
2014-12-22 15:00:00,3.34,91.9
2014-12-22 15:10:00,3.16,93.8
2014-12-22 15:20:00,4.63,89.9
2014-12-22 15:30:00,4.49,96.4
2014-12-22 15:40:00,3.55,97.6
2014-12-22 15:50:00,3.28,97.2
2014-12-22 16:00:00,3.15,87.0
2014-12-22 16:10:00,3.85,88.2
2014-12-22 16:20:00,3.96,93.9
2014-12-22 16:30:00,3.67,92.3
2014-12-22 16:40:00,3.66,92.3
2014-12-22 16:50:00,3.87,90.5
2014-12-22 17:00:00,4.62,89.3
2014-12-22 17:10:00,3.51,92.3
2014-12-22 17:20:00,3.44,101.7
2014-12-22 17:30:00,3.84,93.7
2014-12-22 17:40:00,3.03,100.5
2014-12-22 17:50:00,2.93,98.8
2014-12-22 18:00:00,3.52,96.8
2014-12-22 18:10:00,3.8,100.4
2014-12-22 18:20:00,3.68,86.6
2014-12-22 18:30:00,4.18,101.3
2014-12-22 18:40:00,3.31,87.5
2014-12-22 18:50:00,3.72,86.7
2014-12-22 19:00:00,3.9,96.9
2014-12-22 19:10:00,3.82,96.0
2014-12-22 19:20:00,4.17,98.1
2014-12-22 19:30:00,3.46,89.6
2014-12-22 19:40:00,3.27,91.4
2014-12-22 19:50:00,3.53,99.2
2014-12-22 20:00:00,2.59,97.7
2014-12-22 20:10:00,2.21,87.9
2014-12-22 20:20:00,2.41,82.2
2014-12-22 20:30:00,2.73,85.5
2014-12-22 20:40:00,2.86,89.9
2014-12-22 20:50:00,2.97,89.0
2014-12-22 21:00:00,3.23,91.0
2014-12-22 21:10:00,3.16,97.8
2014-12-22 21:20:00,2.58,81.2
2014-12-22 21:30:00,2.5,77.8
2014-12-22 21:40:00,2.55,77.0
2014-12-22 21:50:00,2.92,99.3
2014-12-22 22:00:00,2.3,75.8
2014-12-22 22:10:00,2.4,75.1
2014-12-22 22:20:00,2.63,80.4
2014-12-22 22:30:00,2.84,80.1
2014-12-22 22:40:00,2.53,83.4
2014-12-22 22:50:00,3.04,77.0
2014-12-22 23:00:00,2.93,79.9
2014-12-22 23:10:00,2.34,73.7
2014-12-22 23:20:00,2.38,73.1
2014-12-22 23:30:00,2.2,72.1
2014-12-22 23:40:00,2.53,64.8
2014-12-22 23:50:00,2.43,53.5
2014-12-23 00:00:00,2.28,37.4
2014-12-23 00:10:00,2.47,39.2
2014-12-23 00:20:00,2.66,35.1
2014-12-23 00:30:00,2.41,40.4
2014-12-23 00:40:00,2.86,50.2
2014-12-23 00:50:00,2.94,55.5
2014-12-23 01:00:00,3.41,50.5
2014-12-23 01:10:00,3.31,53.7
2014-12-23 01:20:00,3.54,55.8
2014-12-23 01:30:00,3.19,59.1
2014-12-23 01:40:00,2.57,60.0
2014-12-23 01:50:00,2.48,65.8
2014-12-23 02:00:00,2.03,68.8
2014-12-23 02:10:00,1.99,57.0
2014-12-23 02:20:00,2.74,60.8
2014-12-23 02:30:00,2.35,66.2
2014-12-23 02:40:00,2.74,69.1
2014-12-23 02:50:00,2.88,76.2
2014-12-23 03:00:00,2.36,59.3
2014-12-23 03:10:00,2.49,70.0
2014-12-23 03:20:00,2.65,80.6
2014-12-23 03:30:00,2.65,75.3
2014-12-23 03:40:00,2.32,55.5
2014-12-23 03:50:00,2.84,61.9
2014-12-23 04:00:00,2.77,69.9
2014-12-23 04:10:00,3.05,85.0
2014-12-23 04:20:00,3.15,66.1
2014-12-23 04:30:00,2.83,67.0
2014-12-23 04:40:00,2.96,60.9
2014-12-23 04:50:00,2.88,68.4
2014-12-23 05:00:00,2.56,64.4
2014-12-23 05:10:00,2.24,65.3
2014-12-23 05:20:00,2.09,60.5
2014-12-23 05:30:00,2.16,55.0
2014-12-23 05:40:00,2.71,66.6
2014-12-23 05:50:00,2.43,74.9
2014-12-23 06:00:00,1.56,56.2
2014-12-23 06:10:00,2.32,73.0
2014-12-23 06:20:00,1.8,76.7
2014-12-23 06:30:00,1.83,66.0
2014-12-23 06:40:00,2.08,54.9
2014-12-23 06:50:00,2.46,68.0
2014-12-23 07:00:00,1.99,65.1
2014-12-23 07:10:00,2.31,73.0
2014-12-23 07:20:00,1.88,70.0
2014-12-23 07:30:00,2.29,76.5
2014-12-23 07:40:00,2.26,95.4
2014-12-23 07:50:00,1.49,69.4
2014-12-23 08:00:00,2.3,73.4
2014-12-23 08:10:00,1.9,66.6
2014-12-23 08:20:00,2.0,70.9
2014-12-23 08:30:00,2.23,72.2
2014-12-23 08:40:00,2.35,65.9
2014-12-23 08:50:00,2.86,68.4
2014-12-23 09:00:00,2.89,64.0
2014-12-23 09:10:00,2.64,63.4
2014-12-23 09:20:00,2.75,62.1
2014-12-23 09:30:00,2.61,59.3
2014-12-23 09:40:00,2.68,58.5
2014-12-23 09:50:00,2.92,58.9
2014-12-23 10:00:00,2.85,56.8
2014-12-23 10:10:00,2.64,53.9
2014-12-23 10:20:00,2.8,60.8
2014-12-23 10:30:00,2.76,70.3
2014-12-23 10:40:00,2.53,75.2
2014-12-23 10:50:00,2.63,69.9
2014-12-23 11:00:00,2.85,65.0
2014-12-23 11:10:00,2.94,72.2
2014-12-23 11:20:00,2.32,73.6
2014-12-23 11:30:00,2.2,86.1
2014-12-23 11:40:00,2.35,80.1
2014-12-23 11:50:00,1.79,65.3
2014-12-23 12:00:00,2.0,72.0
2014-12-23 12:10:00,1.87,78.4
2014-12-23 12:20:00,1.51,85.2
2014-12-23 12:30:00,2.01,79.7
2014-12-23 12:40:00,2.45,84.0
2014-12-23 12:50:00,2.12,88.1
2014-12-23 13:00:00,1.43,102.1
2014-12-23 13:10:00,1.3,106.1
2014-12-23 13:20:00,1.68,94.6
2014-12-23 13:30:00,2.41,92.3
2014-12-23 13:40:00,2.12,92.4
2014-12-23 13:50:00,2.61,98.3
2014-12-23 14:00:00,2.75,104.1
2014-12-23 14:10:00,2.45,95.7
2014-12-23 14:20:00,2.34,96.1
2014-12-23 14:30:00,2.45,107.0
2014-12-23 14:40:00,3.0,111.4
2014-12-23 14:50:00,2.99,114.8
2014-12-23 15:00:00,2.65,116.7
2014-12-23 15:10:00,2.87,123.1
2014-12-23 15:20:00,2.62,119.7
2014-12-23 15:30:00,2.63,121.5
2014-12-23 15:40:00,2.4,114.3
2014-12-23 15:50:00,2.3,110.2
2014-12-23 16:00:00,2.12,109.3
2014-12-23 16:10:00,1.34,109.7
2014-12-23 16:20:00,1.35,105.9
2014-12-23 16:30:00,1.25,109.9
2014-12-23 16:40:00,1.46,104.5
2014-12-23 16:50:00,1.52,96.3
2014-12-23 17:00:00,1.54,93.4
2014-12-23 17:10:00,1.58,88.7
2014-12-23 17:20:00,2.03,83.8
2014-12-23 17:30:00,1.7,82.0
2014-12-23 17:40:00,1.51,80.4
2014-12-23 17:50:00,1.72,78.3
2014-12-23 18:00:00,1.92,84.1
2014-12-23 18:10:00,1.83,80.9
2014-12-23 18:20:00,1.67,91.2
2014-12-23 18:30:00,1.65,93.7
2014-12-23 18:40:00,1.65,101.4
2014-12-23 18:50:00,1.79,111.7
2014-12-23 19:00:00,1.62,120.0
2014-12-23 19:10:00,1.01,126.0
2014-12-23 19:20:00,0.92,110.7
2014-12-23 19:30:00,0.94,110.0
2014-12-23 19:40:00,0.94,108.5
2014-12-23 19:50:00,0.9,99.1
2014-12-23 20:00:00,1.01,104.5
2014-12-23 20:10:00,0.89,105.0
2014-12-23 20:20:00,0.92,95.9
2014-12-23 20:30:00,0.95,92.4
2014-12-23 20:40:00,0.83,88.6
2014-12-23 20:50:00,0.97,89.6
2014-12-23 21:00:00,1.32,86.8
2014-12-23 21:10:00,1.39,83.7
2014-12-23 21:20:00,1.35,81.7
2014-12-23 21:30:00,1.24,74.3
2014-12-23 21:40:00,1.39,84.1
2014-12-23 21:50:00,1.22,97.1
2014-12-23 22:00:00,0.99,93.6
2014-12-23 22:10:00,1.14,92.1
2014-12-23 22:20:00,1.09,92.4
2014-12-23 22:30:00,1.4,94.5
2014-12-23 22:40:00,1.85,90.2
2014-12-23 22:50:00,1.9,89.8
2014-12-23 23:00:00,1.93,87.8
2014-12-23 23:10:00,1.77,87.9
2014-12-23 23:20:00,1.41,95.4
2014-12-23 23:30:00,1.21,99.7
2014-12-23 23:40:00,0.93,101.5
2014-12-23 23:50:00,1.03,98.2
2014-12-24 00:00:00,0.99,95.8
2014-12-24 00:10:00,0.86,99.0
2014-12-24 00:20:00,0.67,106.9
2014-12-24 00:30:00,0.68,99.6
2014-12-24 00:40:00,0.79,90.9
2014-12-24 00:50:00,0.82,101.2
2014-12-24 01:00:00,0.65,116.1
2014-12-24 01:10:00,0.66,119.7
2014-12-24 01:20:00,0.62,120.1
2014-12-24 01:30:00,0.52,121.0
2014-12-24 01:40:00,0.65,120.2
2014-12-24 01:50:00,0.64,112.3
2014-12-24 02:00:00,0.6,117.8
2014-12-24 02:10:00,0.17,120.1
2014-12-24 02:20:00,0.0,119.6
2014-12-24 02:30:00,0.0,105.9
2014-12-24 02:40:00,0.0,102.8
2014-12-24 02:50:00,0.0,99.2
2014-12-24 03:00:00,0.0,92.8
2014-12-24 03:10:00,0.0,88.2
2014-12-24 03:20:00,0.0,72.8
2014-12-24 03:30:00,0.0,67.8
2014-12-24 03:40:00,0.0,62.6
2014-12-24 03:50:00,0.0,77.3
2014-12-24 04:00:00,0.0,89.2
2014-12-24 04:10:00,0.0,64.7
2014-12-24 04:20:00,0.0,43.3
2014-12-24 04:30:00,0.0,37.5
2014-12-24 04:40:00,0.0,39.3
2014-12-24 04:50:00,0.0,52.6
2014-12-24 05:00:00,0.0,66.5
2014-12-24 05:10:00,0.0,65.2
2014-12-24 05:20:00,0.0,67.9
